district,region,year,month,month_name,temp_mean_c,temp_max_c,temp_min_c,heatwave_days,rainfall_mm,rainy_days,wind_speed_kmh,cloud_cover_oktas,cloud_movement_dir
Nandurbar,North MH,2021,6,Jun,32.5,37.0,27.0,0.8,64.9,5.4,32.0,6.1,SW
Nandurbar,North MH,2021,7,Jul,30.0,34.5,24.5,0.1,115.4,9.6,36.0,7.5,SW
Nandurbar,North MH,2021,8,Aug,30.5,35.0,25.0,0.1,101.0,8.4,34.0,7.1,SW
Nandurbar,North MH,2021,9,Sep,31.0,35.5,25.5,0.1,57.7,4.8,28.0,5.4,SW-SE
Nandurbar,North MH,2021,10,Oct,28.5,33.0,23.0,0.1,12.6,1.1,22.0,2.7,SE
Nandurbar,North MH,2021,11,Nov,25.5,30.0,20.0,0.1,2.9,0.2,20.0,1.4,NE
Nandurbar,North MH,2021,12,Dec,24.0,28.5,16.5,0.1,1.8,0.1,21.0,1.0,NE
Nandurbar,North MH,2022,1,Jan,23.5,28.0,16.0,0.1,1.8,0.1,22.0,0.8,NE
Nandurbar,North MH,2022,2,Feb,25.5,30.0,18.0,0.1,2.8,0.2,23.0,1.0,NE
Nandurbar,North MH,2022,3,Mar,30.5,35.0,25.0,1.6,4.3,0.4,24.0,1.1,NE-W
Nandurbar,North MH,2022,4,Apr,34.5,40.5,29.0,6.1,6.4,0.5,26.0,1.3,W
Nandurbar,North MH,2022,5,May,36.5,42.5,31.0,10.6,7.8,0.7,28.0,1.5,SW
Nandurbar,North MH,2022,6,Jun,32.5,37.0,27.0,0.9,64.1,5.3,32.0,6.1,SW
Nandurbar,North MH,2022,7,Jul,30.0,34.5,24.5,0.1,113.9,9.5,36.0,7.5,SW
Nandurbar,North MH,2022,8,Aug,30.5,35.0,25.0,0.1,99.7,8.3,34.0,7.1,SW
Nandurbar,North MH,2022,9,Sep,31.0,35.5,25.5,0.1,57.0,4.8,28.0,5.4,SW-SE
Nandurbar,North MH,2022,10,Oct,28.5,33.0,23.0,0.1,12.5,1.0,22.0,2.7,SE
Nandurbar,North MH,2022,11,Nov,25.5,30.0,20.0,0.1,2.8,0.2,20.0,1.4,NE
Nandurbar,North MH,2022,12,Dec,24.0,28.5,16.5,0.1,1.8,0.1,21.0,1.0,NE
Nandurbar,North MH,2023,1,Jan,23.6,28.1,16.1,0.1,1.8,0.1,22.0,0.8,NE
Nandurbar,North MH,2023,2,Feb,25.6,30.1,18.1,0.1,2.8,0.2,23.0,1.0,NE
Nandurbar,North MH,2023,3,Mar,30.6,35.1,25.1,1.6,4.2,0.4,24.0,1.1,NE-W
Nandurbar,North MH,2023,4,Apr,34.6,40.6,29.1,6.2,6.3,0.5,26.0,1.3,W
Nandurbar,North MH,2023,5,May,36.6,42.6,31.1,10.7,7.7,0.6,28.0,1.5,SW
Nandurbar,North MH,2023,6,Jun,32.6,37.1,27.1,0.9,63.3,5.3,32.0,6.1,SW
Nandurbar,North MH,2023,7,Jul,30.1,34.6,24.6,0.1,112.5,9.4,36.0,7.5,SW
Nandurbar,North MH,2023,8,Aug,30.6,35.1,25.1,0.1,98.4,8.2,34.0,7.1,SW
Nandurbar,North MH,2023,9,Sep,31.1,35.6,25.6,0.1,56.2,4.7,28.0,5.4,SW-SE
Nandurbar,North MH,2023,10,Oct,28.6,33.1,23.1,0.1,12.3,1.0,22.0,2.7,SE
Nandurbar,North MH,2023,11,Nov,25.6,30.1,20.1,0.1,2.8,0.2,20.0,1.4,NE
Nandurbar,North MH,2023,12,Dec,24.1,28.6,16.6,0.1,1.8,0.1,21.0,1.0,NE
Jalgaon,North MH,2018,1,Jan,24.7,29.2,17.2,0.0,1.7,0.1,23.1,0.8,NE
Jalgaon,North MH,2018,2,Feb,26.7,31.2,19.2,0.0,2.7,0.2,24.1,0.9,NE
Jalgaon,North MH,2018,3,Mar,31.7,36.2,26.2,1.8,4.1,0.3,25.2,1.0,NE-W
Jalgaon,North MH,2018,4,Apr,35.7,41.7,30.2,7.0,6.1,0.5,27.3,1.2,W
Jalgaon,North MH,2018,5,May,37.7,43.7,32.2,12.3,7.5,0.6,29.4,1.4,SW
Jalgaon,North MH,2018,6,Jun,33.7,38.2,28.2,0.9,61.2,5.1,33.6,5.6,SW
Jalgaon,North MH,2018,7,Jul,31.2,35.7,25.7,0.0,108.8,9.1,37.8,6.8,SW
Jalgaon,North MH,2018,8,Aug,31.7,36.2,26.2,0.0,95.2,7.9,35.7,6.5,SW
Jalgaon,North MH,2018,9,Sep,32.2,36.7,26.7,0.0,54.4,4.5,29.4,5.0,SW-SE
Jalgaon,North MH,2018,10,Oct,29.7,34.2,24.2,0.0,11.9,1.0,23.1,2.5,SE
Jalgaon,North MH,2018,11,Nov,26.7,31.2,21.2,0.0,2.7,0.2,21.0,1.2,NE
Jalgaon,North MH,2018,12,Dec,25.2,29.7,17.7,0.0,1.7,0.1,22.1,0.9,NE
Jalgaon,North MH,2019,1,Jan,24.8,29.3,17.3,0.0,1.7,0.1,23.1,0.8,NE
Jalgaon,North MH,2019,2,Feb,26.8,31.3,19.3,0.0,2.7,0.2,24.1,0.9,NE
Jalgaon,North MH,2019,3,Mar,31.8,36.3,26.3,1.8,4.0,0.3,25.2,1.0,NE-W
Jalgaon,North MH,2019,4,Apr,35.8,41.8,30.3,7.1,6.0,0.5,27.3,1.2,W
Jalgaon,North MH,2019,5,May,37.8,43.8,32.3,12.3,7.4,0.6,29.4,1.4,SW
Jalgaon,North MH,2019,6,Jun,33.8,38.3,28.3,0.9,60.5,5.0,33.6,5.6,SW
Jalgaon,North MH,2019,7,Jul,31.3,35.8,25.8,0.0,107.5,9.0,37.8,6.8,SW
Jalgaon,North MH,2019,8,Aug,31.8,36.3,26.3,0.0,94.1,7.8,35.7,6.5,SW
Jalgaon,North MH,2019,9,Sep,32.3,36.8,26.8,0.0,53.7,4.5,29.4,5.0,SW-SE
Jalgaon,North MH,2019,10,Oct,29.8,34.3,24.3,0.0,11.8,1.0,23.1,2.5,SE
Jalgaon,North MH,2019,11,Nov,26.8,31.3,21.3,0.0,2.7,0.2,21.0,1.2,NE
Jalgaon,North MH,2019,12,Dec,25.3,29.8,17.8,0.0,1.7,0.1,22.1,0.9,NE
Jalgaon,North MH,2020,1,Jan,24.8,29.3,17.3,0.1,1.7,0.1,23.1,0.8,NE
Jalgaon,North MH,2020,2,Feb,26.8,31.3,19.3,0.1,2.7,0.2,24.1,0.9,NE
Jalgaon,North MH,2020,3,Mar,31.8,36.3,26.3,1.8,4.0,0.3,25.2,1.0,NE-W
Jalgaon,North MH,2020,4,Apr,35.8,41.8,30.3,7.1,6.0,0.5,27.3,1.2,W
Jalgaon,North MH,2020,5,May,37.8,43.8,32.3,12.4,7.3,0.6,29.4,1.4,SW
Jalgaon,North MH,2020,6,Jun,33.8,38.3,28.3,0.9,59.7,5.0,33.6,5.6,SW
Jalgaon,North MH,2020,7,Jul,31.3,35.8,25.8,0.1,106.2,8.8,37.8,6.8,SW
Jalgaon,North MH,2020,8,Aug,31.8,36.3,26.3,0.1,92.9,7.7,35.7,6.5,SW
Jalgaon,North MH,2020,9,Sep,32.3,36.8,26.8,0.1,53.1,4.4,29.4,5.0,SW-SE
Jalgaon,North MH,2020,10,Oct,29.8,34.3,24.3,0.1,11.6,1.0,23.1,2.5,SE
Jalgaon,North MH,2020,11,Nov,26.8,31.3,21.3,0.1,2.7,0.2,21.0,1.2,NE
Jalgaon,North MH,2020,12,Dec,25.3,29.8,17.8,0.1,1.7,0.1,22.1,0.9,NE
Jalgaon,North MH,2021,1,Jan,24.9,29.4,17.4,0.1,1.6,0.1,23.1,0.8,NE
Jalgaon,North MH,2021,2,Feb,26.9,31.4,19.4,0.1,2.6,0.2,24.1,0.9,NE
Jalgaon,North MH,2021,3,Mar,31.9,36.4,26.4,1.9,3.9,0.3,25.2,1.0,NE-W
Jalgaon,North MH,2021,4,Apr,35.9,41.9,30.4,7.1,5.9,0.5,27.3,1.2,W
Jalgaon,North MH,2021,5,May,37.9,43.9,32.4,12.4,7.2,0.6,29.4,1.4,SW
Jalgaon,North MH,2021,6,Jun,33.9,38.4,28.4,1.0,59.0,4.9,33.6,5.6,SW
Jalgaon,North MH,2021,7,Jul,31.4,35.9,25.9,0.1,104.9,8.7,37.8,6.8,SW
Jalgaon,North MH,2021,8,Aug,31.9,36.4,26.4,0.1,91.8,7.6,35.7,6.5,SW
Jalgaon,North MH,2021,9,Sep,32.4,36.9,26.9,0.1,52.4,4.4,29.4,5.0,SW-SE
Jalgaon,North MH,2021,10,Oct,29.9,34.4,24.4,0.1,11.5,1.0,23.1,2.5,SE
Jalgaon,North MH,2021,11,Nov,26.9,31.4,21.4,0.1,2.6,0.2,21.0,1.2,NE
Jalgaon,North MH,2021,12,Dec,25.4,29.9,17.9,0.1,1.6,0.1,22.1,0.9,NE
Jalgaon,North MH,2022,1,Jan,24.9,29.4,17.4,0.1,1.6,0.1,23.1,0.8,NE
Jalgaon,North MH,2022,2,Feb,26.9,31.4,19.4,0.1,2.6,0.2,24.1,0.9,NE
Jalgaon,North MH,2022,3,Mar,31.9,36.4,26.4,1.9,3.9,0.3,25.2,1.0,NE-W
Jalgaon,North MH,2022,4,Apr,35.9,41.9,30.4,7.2,5.8,0.5,27.3,1.2,W
Jalgaon,North MH,2022,5,May,37.9,43.9,32.4,12.4,7.1,0.6,29.4,1.4,SW
Jalgaon,North MH,2022,6,Jun,33.9,38.4,28.4,1.0,58.3,4.9,33.6,5.6,SW
Jalgaon,North MH,2022,7,Jul,31.4,35.9,25.9,0.1,103.6,8.6,37.8,6.8,SW
Jalgaon,North MH,2022,8,Aug,31.9,36.4,26.4,0.1,90.6,7.5,35.7,6.5,SW
Jalgaon,North MH,2022,9,Sep,32.4,36.9,26.9,0.1,51.8,4.3,29.4,5.0,SW-SE
Jalgaon,North MH,2022,10,Oct,29.9,34.4,24.4,0.1,11.3,0.9,23.1,2.5,SE
Jalgaon,North MH,2022,11,Nov,26.9,31.4,21.4,0.1,2.6,0.2,21.0,1.2,NE
Jalgaon,North MH,2022,12,Dec,25.4,29.9,17.9,0.1,1.6,0.1,22.1,0.9,NE
Jalgaon,North MH,2023,1,Jan,25.0,29.5,17.5,0.1,1.6,0.1,23.1,0.8,NE
Jalgaon,North MH,2023,2,Feb,27.0,31.5,19.5,0.1,2.6,0.2,24.1,0.9,NE
Jalgaon,North MH,2023,3,Mar,32.0,36.5,26.5,1.9,3.8,0.3,25.2,1.0,NE-W
Jalgaon,North MH,2023,4,Apr,36.0,42.0,30.5,7.2,5.8,0.5,27.3,1.2,W
Jalgaon,North MH,2023,5,May,38.0,44.0,32.5,12.5,7.0,0.6,29.4,1.4,SW
Jalgaon,North MH,2023,6,Jun,34.0,38.5,28.5,1.0,57.5,4.8,33.6,5.6,SW
Jalgaon,North MH,2023,7,Jul,31.5,36.0,26.0,0.1,102.3,8.5,37.8,6.8,SW
Jalgaon,North MH,2023,8,Aug,32.0,36.5,26.5,0.1,89.5,7.5,35.7,6.5,SW
Jalgaon,North MH,2023,9,Sep,32.5,37.0,27.0,0.1,51.1,4.3,29.4,5.0,SW-SE
Jalgaon,North MH,2023,10,Oct,30.0,34.5,24.5,0.1,11.2,0.9,23.1,2.5,SE
Jalgaon,North MH,2023,11,Nov,27.0,31.5,21.5,0.1,2.6,0.2,21.0,1.2,NE
Jalgaon,North MH,2023,12,Dec,25.5,30.0,18.0,0.1,1.6,0.1,22.1,0.9,NE
Nashik,North MH,2018,1,Jan,21.0,25.5,13.5,0.0,2.2,0.2,19.8,1.0,NE
Nashik,North MH,2018,2,Feb,23.0,27.5,15.5,0.0,3.5,0.3,20.7,1.1,NE
Nashik,North MH,2018,3,Mar,28.0,32.5,22.5,1.3,5.3,0.4,21.6,1.3,NE-W
Nashik,North MH,2018,4,Apr,32.0,38.0,26.5,5.2,8.0,0.7,23.4,1.5,W
Nashik,North MH,2018,5,May,34.0,40.0,28.5,9.1,9.7,0.8,25.2,1.8,SW
Nashik,North MH,2018,6,Jun,30.0,34.5,24.5,0.7,79.6,6.6,28.8,7.2,SW
Nashik,North MH,2018,7,Jul,27.5,32.0,22.0,0.0,141.4,11.8,32.4,8.0,SW
Nashik,North MH,2018,8,Aug,28.0,32.5,22.5,0.0,123.8,10.3,30.6,8.0,SW
Nashik,North MH,2018,9,Sep,28.5,33.0,23.0,0.0,70.7,5.9,25.2,6.4,SW-SE
Nashik,North MH,2018,10,Oct,26.0,30.5,20.5,0.0,15.5,1.3,19.8,3.2,SE
Nashik,North MH,2018,11,Nov,23.0,27.5,17.5,0.0,3.5,0.3,18.0,1.6,NE
Nashik,North MH,2018,12,Dec,21.5,26.0,14.0,0.0,2.2,0.2,18.9,1.1,NE
Nashik,North MH,2019,1,Jan,21.1,25.6,13.6,0.0,2.2,0.2,19.8,1.0,NE
Nashik,North MH,2019,2,Feb,23.1,27.6,15.6,0.0,3.5,0.3,20.7,1.1,NE
Nashik,North MH,2019,3,Mar,28.1,32.6,22.6,1.3,5.2,0.4,21.6,1.3,NE-W
Nashik,North MH,2019,4,Apr,32.1,38.1,26.6,5.2,7.9,0.7,23.4,1.5,W
Nashik,North MH,2019,5,May,34.1,40.1,28.6,9.1,9.6,0.8,25.2,1.8,SW
Nashik,North MH,2019,6,Jun,30.1,34.6,24.6,0.7,78.6,6.5,28.8,7.2,SW
Nashik,North MH,2019,7,Jul,27.6,32.1,22.1,0.0,139.7,11.6,32.4,8.0,SW
Nashik,North MH,2019,8,Aug,28.1,32.6,22.6,0.0,122.3,10.2,30.6,8.0,SW
Nashik,North MH,2019,9,Sep,28.6,33.1,23.1,0.0,69.9,5.8,25.2,6.4,SW-SE
Nashik,North MH,2019,10,Oct,26.1,30.6,20.6,0.0,15.3,1.3,19.8,3.2,SE
Nashik,North MH,2019,11,Nov,23.1,27.6,17.6,0.0,3.5,0.3,18.0,1.6,NE
Nashik,North MH,2019,12,Dec,21.6,26.1,14.1,0.0,2.2,0.2,18.9,1.1,NE
Nashik,North MH,2020,1,Jan,21.1,25.6,13.6,0.1,2.2,0.2,19.8,1.0,NE
Nashik,North MH,2020,2,Feb,23.1,27.6,15.6,0.1,3.5,0.3,20.7,1.1,NE
Nashik,North MH,2020,3,Mar,28.1,32.6,22.6,1.4,5.2,0.4,21.6,1.3,NE-W
Nashik,North MH,2020,4,Apr,32.1,38.1,26.6,5.3,7.8,0.7,23.4,1.5,W
Nashik,North MH,2020,5,May,34.1,40.1,28.6,9.2,9.5,0.8,25.2,1.8,SW
Nashik,North MH,2020,6,Jun,30.1,34.6,24.6,0.7,77.7,6.5,28.8,7.2,SW
Nashik,North MH,2020,7,Jul,27.6,32.1,22.1,0.1,138.0,11.5,32.4,8.0,SW
Nashik,North MH,2020,8,Aug,28.1,32.6,22.6,0.1,120.8,10.1,30.6,8.0,SW
Nashik,North MH,2020,9,Sep,28.6,33.1,23.1,0.1,69.0,5.8,25.2,6.4,SW-SE
Nashik,North MH,2020,10,Oct,26.1,30.6,20.6,0.1,15.1,1.3,19.8,3.2,SE
Nashik,North MH,2020,11,Nov,23.1,27.6,17.6,0.1,3.5,0.3,18.0,1.6,NE
Nashik,North MH,2020,12,Dec,21.6,26.1,14.1,0.1,2.2,0.2,18.9,1.1,NE
Nashik,North MH,2021,1,Jan,21.2,25.7,13.7,0.1,2.1,0.2,19.8,1.0,NE
Nashik,North MH,2021,2,Feb,23.2,27.7,15.7,0.1,3.4,0.3,20.7,1.1,NE
Nashik,North MH,2021,3,Mar,28.2,32.7,22.7,1.4,5.1,0.4,21.6,1.3,NE-W
Nashik,North MH,2021,4,Apr,32.2,38.2,26.7,5.3,7.7,0.6,23.4,1.5,W
Nashik,North MH,2021,5,May,34.2,40.2,28.7,9.2,9.4,0.8,25.2,1.8,SW
Nashik,North MH,2021,6,Jun,30.2,34.7,24.7,0.7,76.7,6.4,28.8,7.2,SW
Nashik,North MH,2021,7,Jul,27.7,32.2,22.2,0.1,136.3,11.4,32.4,8.0,SW
Nashik,North MH,2021,8,Aug,28.2,32.7,22.7,0.1,119.3,9.9,30.6,8.0,SW
Nashik,North MH,2021,9,Sep,28.7,33.2,23.2,0.1,68.2,5.7,25.2,6.4,SW-SE
Nashik,North MH,2021,10,Oct,26.2,30.7,20.7,0.1,14.9,1.2,19.8,3.2,SE
Nashik,North MH,2021,11,Nov,23.2,27.7,17.7,0.1,3.4,0.3,18.0,1.6,NE
Nashik,North MH,2021,12,Dec,21.7,26.2,14.2,0.1,2.1,0.2,18.9,1.1,NE
Nashik,North MH,2022,1,Jan,21.2,25.7,13.7,0.1,2.1,0.2,19.8,1.0,NE
Nashik,North MH,2022,2,Feb,23.2,27.7,15.7,0.1,3.4,0.3,20.7,1.1,NE
Nashik,North MH,2022,3,Mar,28.2,32.7,22.7,1.4,5.0,0.4,21.6,1.3,NE-W
Nashik,North MH,2022,4,Apr,32.2,38.2,26.7,5.3,7.6,0.6,23.4,1.5,W
Nashik,North MH,2022,5,May,34.2,40.2,28.7,9.2,9.3,0.8,25.2,1.8,SW
Nashik,North MH,2022,6,Jun,30.2,34.7,24.7,0.8,75.7,6.3,28.8,7.2,SW
Nashik,North MH,2022,7,Jul,27.7,32.2,22.2,0.1,134.7,11.2,32.4,8.0,SW
Nashik,North MH,2022,8,Aug,28.2,32.7,22.7,0.1,117.8,9.8,30.6,8.0,SW
Nashik,North MH,2022,9,Sep,28.7,33.2,23.2,0.1,67.3,5.6,25.2,6.4,SW-SE
Nashik,North MH,2022,10,Oct,26.2,30.7,20.7,0.1,14.7,1.2,19.8,3.2,SE
Nashik,North MH,2022,11,Nov,23.2,27.7,17.7,0.1,3.4,0.3,18.0,1.6,NE
Nashik,North MH,2022,12,Dec,21.7,26.2,14.2,0.1,2.1,0.2,18.9,1.1,NE
Nashik,North MH,2023,1,Jan,21.3,25.8,13.8,0.1,2.1,0.2,19.8,1.0,NE
Nashik,North MH,2023,2,Feb,23.3,27.8,15.8,0.1,3.3,0.3,20.7,1.1,NE
Nashik,North MH,2023,3,Mar,28.3,32.8,22.8,1.4,5.0,0.4,21.6,1.3,NE-W
Nashik,North MH,2023,4,Apr,32.3,38.3,26.8,5.4,7.5,0.6,23.4,1.5,W
Nashik,North MH,2023,5,May,34.3,40.3,28.8,9.2,9.1,0.8,25.2,1.8,SW
Nashik,North MH,2023,6,Jun,30.3,34.8,24.8,0.8,74.8,6.2,28.8,7.2,SW
Nashik,North MH,2023,7,Jul,27.8,32.3,22.3,0.1,133.0,11.1,32.4,8.0,SW
Nashik,North MH,2023,8,Aug,28.3,32.8,22.8,0.1,116.3,9.7,30.6,8.0,SW
Nashik,North MH,2023,9,Sep,28.8,33.3,23.3,0.1,66.5,5.5,25.2,6.4,SW-SE
Nashik,North MH,2023,10,Oct,26.3,30.8,20.8,0.1,14.5,1.2,19.8,3.2,SE
Nashik,North MH,2023,11,Nov,23.3,27.8,17.8,0.1,3.3,0.3,18.0,1.6,NE
Nashik,North MH,2023,12,Dec,21.8,26.3,14.3,0.1,2.1,0.2,18.9,1.1,NE
Ahmednagar,North MH,2018,1,Jan,22.3,26.8,14.8,0.0,2.0,0.2,20.9,0.9,NE
Ahmednagar,North MH,2018,2,Feb,24.3,28.8,16.8,0.0,3.2,0.3,21.8,1.0,NE
Ahmednagar,North MH,2018,3,Mar,29.3,33.8,23.8,1.4,4.7,0.4,22.8,1.2,NE-W
Ahmednagar,North MH,2018,4,Apr,33.3,39.3,27.8,5.8,7.1,0.6,24.7,1.4,W
Ahmednagar,North MH,2018,5,May,35.3,41.3,29.8,10.1,8.7,0.7,26.6,1.6,SW
Ahmednagar,North MH,2018,6,Jun,31.3,35.8,25.8,0.7,71.0,5.9,30.4,6.5,SW
Ahmednagar,North MH,2018,7,Jul,28.8,33.3,23.3,0.0,126.2,10.5,34.2,7.9,SW
Ahmednagar,North MH,2018,8,Aug,29.3,33.8,23.8,0.0,110.4,9.2,32.3,7.6,SW
Ahmednagar,North MH,2018,9,Sep,29.8,34.3,24.3,0.0,63.1,5.3,26.6,5.8,SW-SE
Ahmednagar,North MH,2018,10,Oct,27.3,31.8,21.8,0.0,13.8,1.2,20.9,2.9,SE
Ahmednagar,North MH,2018,11,Nov,24.3,28.8,18.8,0.0,3.2,0.3,19.0,1.4,NE
Ahmednagar,North MH,2018,12,Dec,22.8,27.3,15.3,0.0,2.0,0.2,19.9,1.0,NE
Ahmednagar,North MH,2019,1,Jan,22.4,26.9,14.9,0.0,1.9,0.2,20.9,0.9,NE
Ahmednagar,North MH,2019,2,Feb,24.4,28.9,16.9,0.0,3.1,0.3,21.8,1.0,NE
Ahmednagar,North MH,2019,3,Mar,29.4,33.9,23.9,1.5,4.7,0.4,22.8,1.2,NE-W
Ahmednagar,North MH,2019,4,Apr,33.4,39.4,27.9,5.8,7.0,0.6,24.7,1.4,W
Ahmednagar,North MH,2019,5,May,35.4,41.4,29.9,10.1,8.6,0.7,26.6,1.6,SW
Ahmednagar,North MH,2019,6,Jun,31.4,35.9,25.9,0.8,70.1,5.8,30.4,6.5,SW
Ahmednagar,North MH,2019,7,Jul,28.9,33.4,23.4,0.0,124.7,10.4,34.2,7.9,SW
Ahmednagar,North MH,2019,8,Aug,29.4,33.9,23.9,0.0,109.1,9.1,32.3,7.6,SW
Ahmednagar,North MH,2019,9,Sep,29.9,34.4,24.4,0.0,62.3,5.2,26.6,5.8,SW-SE
Ahmednagar,North MH,2019,10,Oct,27.4,31.9,21.9,0.0,13.6,1.1,20.9,2.9,SE
Ahmednagar,North MH,2019,11,Nov,24.4,28.9,18.9,0.0,3.1,0.3,19.0,1.4,NE
Ahmednagar,North MH,2019,12,Dec,22.9,27.4,15.4,0.0,1.9,0.2,19.9,1.0,NE
Ahmednagar,North MH,2020,1,Jan,22.4,26.9,14.9,0.1,1.9,0.2,20.9,0.9,NE
Ahmednagar,North MH,2020,2,Feb,24.4,28.9,16.9,0.1,3.1,0.3,21.8,1.0,NE
Ahmednagar,North MH,2020,3,Mar,29.4,33.9,23.9,1.5,4.6,0.4,22.8,1.2,NE-W
Ahmednagar,North MH,2020,4,Apr,33.4,39.4,27.9,5.8,6.9,0.6,24.7,1.4,W
Ahmednagar,North MH,2020,5,May,35.4,41.4,29.9,10.1,8.5,0.7,26.6,1.6,SW
Ahmednagar,North MH,2020,6,Jun,31.4,35.9,25.9,0.8,69.3,5.8,30.4,6.5,SW
Ahmednagar,North MH,2020,7,Jul,28.9,33.4,23.4,0.1,123.2,10.3,34.2,7.9,SW
Ahmednagar,North MH,2020,8,Aug,29.4,33.9,23.9,0.1,107.8,9.0,32.3,7.6,SW
Ahmednagar,North MH,2020,9,Sep,29.9,34.4,24.4,0.1,61.6,5.1,26.6,5.8,SW-SE
Ahmednagar,North MH,2020,10,Oct,27.4,31.9,21.9,0.1,13.5,1.1,20.9,2.9,SE
Ahmednagar,North MH,2020,11,Nov,24.4,28.9,18.9,0.1,3.1,0.3,19.0,1.4,NE
Ahmednagar,North MH,2020,12,Dec,22.9,27.4,15.4,0.1,1.9,0.2,19.9,1.0,NE
Ahmednagar,North MH,2021,1,Jan,22.5,27.0,15.0,0.1,1.9,0.2,20.9,0.9,NE
Ahmednagar,North MH,2021,2,Feb,24.5,29.0,17.0,0.1,3.0,0.2,21.8,1.0,NE
Ahmednagar,North MH,2021,3,Mar,29.5,34.0,24.0,1.5,4.6,0.4,22.8,1.2,NE-W
Ahmednagar,North MH,2021,4,Apr,33.5,39.5,28.0,5.8,6.8,0.6,24.7,1.4,W
Ahmednagar,North MH,2021,5,May,35.5,41.5,30.0,10.2,8.4,0.7,26.6,1.6,SW
Ahmednagar,North MH,2021,6,Jun,31.5,36.0,26.0,0.8,68.4,5.7,30.4,6.5,SW
Ahmednagar,North MH,2021,7,Jul,29.0,33.5,23.5,0.1,121.7,10.1,34.2,7.9,SW
Ahmednagar,North MH,2021,8,Aug,29.5,34.0,24.0,0.1,106.5,8.9,32.3,7.6,SW
Ahmednagar,North MH,2021,9,Sep,30.0,34.5,24.5,0.1,60.8,5.1,26.6,5.8,SW-SE
Ahmednagar,North MH,2021,10,Oct,27.5,32.0,22.0,0.1,13.3,1.1,20.9,2.9,SE
Ahmednagar,North MH,2021,11,Nov,24.5,29.0,19.0,0.1,3.0,0.2,19.0,1.4,NE
Ahmednagar,North MH,2021,12,Dec,23.0,27.5,15.5,0.1,1.9,0.2,19.9,1.0,NE
Ahmednagar,North MH,2022,1,Jan,22.5,27.0,15.0,0.1,1.9,0.2,20.9,0.9,NE
Ahmednagar,North MH,2022,2,Feb,24.5,29.0,17.0,0.1,3.0,0.2,21.8,1.0,NE
Ahmednagar,North MH,2022,3,Mar,29.5,34.0,24.0,1.6,4.5,0.4,22.8,1.2,NE-W
Ahmednagar,North MH,2022,4,Apr,33.5,39.5,28.0,5.9,6.8,0.6,24.7,1.4,W
Ahmednagar,North MH,2022,5,May,35.5,41.5,30.0,10.2,8.3,0.7,26.6,1.6,SW
Ahmednagar,North MH,2022,6,Jun,31.5,36.0,26.0,0.8,67.6,5.6,30.4,6.5,SW
Ahmednagar,North MH,2022,7,Jul,29.0,33.5,23.5,0.1,120.2,10.0,34.2,7.9,SW
Ahmednagar,North MH,2022,8,Aug,29.5,34.0,24.0,0.1,105.1,8.8,32.3,7.6,SW
Ahmednagar,North MH,2022,9,Sep,30.0,34.5,24.5,0.1,60.1,5.0,26.6,5.8,SW-SE
Ahmednagar,North MH,2022,10,Oct,27.5,32.0,22.0,0.1,13.1,1.1,20.9,2.9,SE
Ahmednagar,North MH,2022,11,Nov,24.5,29.0,19.0,0.1,3.0,0.2,19.0,1.4,NE
Ahmednagar,North MH,2022,12,Dec,23.0,27.5,15.5,0.1,1.9,0.2,19.9,1.0,NE
Ahmednagar,North MH,2023,1,Jan,22.6,27.1,15.1,0.1,1.9,0.2,20.9,0.9,NE
Ahmednagar,North MH,2023,2,Feb,24.6,29.1,17.1,0.1,3.0,0.2,21.8,1.0,NE
Ahmednagar,North MH,2023,3,Mar,29.6,34.1,24.1,1.6,4.4,0.4,22.8,1.2,NE-W
Ahmednagar,North MH,2023,4,Apr,33.6,39.6,28.1,5.9,6.7,0.6,24.7,1.4,W
Ahmednagar,North MH,2023,5,May,35.6,41.6,30.1,10.2,8.2,0.7,26.6,1.6,SW
Ahmednagar,North MH,2023,6,Jun,31.6,36.1,26.1,0.9,66.7,5.6,30.4,6.5,SW
Ahmednagar,North MH,2023,7,Jul,29.1,33.6,23.6,0.1,118.6,9.9,34.2,7.9,SW
Ahmednagar,North MH,2023,8,Aug,29.6,34.1,24.1,0.1,103.8,8.7,32.3,7.6,SW
Ahmednagar,North MH,2023,9,Sep,30.1,34.6,24.6,0.1,59.3,4.9,26.6,5.8,SW-SE
Ahmednagar,North MH,2023,10,Oct,27.6,32.1,22.1,0.1,13.0,1.1,20.9,2.9,SE
Ahmednagar,North MH,2023,11,Nov,24.6,29.1,19.1,0.1,3.0,0.2,19.0,1.4,NE
Ahmednagar,North MH,2023,12,Dec,23.1,27.6,15.6,0.1,1.9,0.2,19.9,1.0,NE
Pune,West MH,2018,1,Jan,20.5,25.0,13.0,0.0,3.1,0.3,17.6,1.1,NE
Pune,West MH,2018,2,Feb,22.5,27.0,15.0,0.0,4.9,0.4,18.4,1.2,NE
Pune,West MH,2018,3,Mar,27.5,32.0,22.0,1.2,7.3,0.6,19.2,1.3,NE-W
Pune,West MH,2018,4,Apr,31.5,37.5,26.0,4.8,11.0,0.9,20.8,1.6,W
Pune,West MH,2018,5,May,33.5,39.5,28.0,8.4,13.5,1.1,22.4,1.9,SW
Pune,West MH,2018,6,Jun,29.5,34.0,24.0,0.6,110.2,9.2,25.6,7.6,SW
